usuario_id,ingreso_mensual,gasto_mensual_promedio,deuda_mensual,ahorro_mensual_estimado,porcentaje_gastos_ingreso,nivel_endeudamiento,porcentaje_ahorro_ingreso,frecuencia_ahorro,perfil_financiero,estado,ratio_gasto_ingreso,ratio_deuda_ingreso,ratio_ahorro_ingreso,margen_mensual_estimado,cantidad_transacciones,monto_total,monto_promedio_transaccion,monto_mediano,monto_maximo,desviacion_montos,cantidad_recurrentes,cantidad_transacciones_grandes,categorias_distintas,ratio_deuda_ingreso_calculado,ratio_gasto_ingreso_calculado,ratio_ahorro_ingreso_calculado
USR0559,3086.5,1997.0,460.6,628.9,64.7,14.92,20.38,Alta,En observación,ACTIVO,0.6470111777093795,0.14923052000647985,0.2037583022841406,628.9,74,61002.049999999996,824.352027027027,90.82,8918.77,1486.674673936175,24,32,12,0.14923052000647985,0.6470111777093795,0.2037583022841406
USR0560,1963.86,1511.88,278.15,173.84,76.98,14.16,8.85,Baja,En observación,ACTIVO,0.769851211389814,0.14163433238621898,0.08851954823663602,173.8299999999998,72,41708.87,579.2898611111111,109.14,6103.82,1008.4188277240914,33,25,11,0.14163433238621898,0.769851211389814,0.08851954823663602
USR0561,1990.37,1039.69,171.5,779.18,52.24,8.62,39.15,Alta,Saludable,ACTIVO,0.5223601641905777,0.08616488391605581,0.39147495189336656,779.1799999999998,75,36360.68,484.8090666666667,116.31,2083.84,680.7609110820223,33,32,13,0.08616488391605581,0.5223601641905777,0.39147495189336656
USR0562,3583.03,1875.15,162.78,1545.11,52.33,4.54,43.12,Alta,Saludable,INACTIVO,0.5233419759254039,0.04543082251613857,0.4312299924923877,1545.1000000000001,77,65498.13,850.6250649350649,238.8,3535.28,1181.8429435771995,29,31,13,0.04543082251613857,0.5233419759254039,0.4312299924923877
USR0563,3619.85,2499.29,541.16,579.4,69.04,14.95,16.01,Media,En observación,ACTIVO,0.6904402116109783,0.14949790737185242,0.16006188101716923,579.4,83,73429.64,884.6944578313253,256.04,3465.13,1130.657359262423,23,31,15,0.14949790737185242,0.6904402116109783,0.16006188101716923
USR0564,3504.89,2387.34,718.23,399.32,68.11,20.49,11.39,Media,En observación,ACTIVO,0.6811454853076702,0.20492226574871109,0.11393224894361878,399.3199999999997,76,70706.79,930.3525,252.14499999999998,5917.18,1315.5130292243402,29,30,12,0.20492226574871109,0.6811454853076702,0.11393224894361878
USR0565,4857.58,2462.58,110.41,2284.59,50.7,2.27,47.03,Alta,Saludable,ACTIVO,0.5069561386534035,0.022729424939990694,0.4703144364066058,2284.59,75,87841.98,1171.2264,292.89,11312.36,2050.2084765158406,25,19,12,0.022729424939990694,0.5069561386534035,0.4703144364066058
USR0566,5181.35,4656.9,635.47,-111.01,89.88,12.26,-2.14,Nunca,En riesgo,ACTIVO,0.8987812056703367,0.1226456425448966,-0.02142491821629498,-111.0199999999993,78,118058.98,1513.5766666666666,543.84,5242.83,1772.752509864336,26,32,14,0.1226456425448966,0.8987812056703367,-0.02142491821629498
USR0567,4678.02,2262.86,297.72,2117.44,48.37,6.36,45.26,Alta,Saludable,ACTIVO,0.48372174552481606,0.06364231020816499,0.4526359442670189,2117.4400000000005,72,83290.47,1156.8120833333332,159.70499999999998,13393.42,2231.3729589598624,26,28,12,0.06364231020816499,0.48372174552481606,0.4526359442670189
USR0568,4578.19,2884.49,1742.11,-48.4,63.0,38.05,-1.06,Nunca,En observación,ACTIVO,0.6300503037226503,0.3805237440997425,-0.010571863553063547,-48.41000000000008,78,89552.16,1148.1046153846155,451.685,4397.96,1505.1314357144443,35,24,14,0.3805237440997425,0.6300503037226503,-0.010571863553063547
USR0569,4122.59,2819.05,655.42,648.12,68.38,15.9,15.72,Media,En observación,ACTIVO,0.6838055688293039,0.15898258133843043,0.15721184983226563,648.12,74,83299.63,1125.6706756756757,452.28,4144.9,1385.8405898368192,26,27,12,0.15898258133843043,0.6838055688293039,0.15721184983226563
USR0570,2275.76,1320.04,350.58,605.15,58.0,15.4,26.59,Alta,Saludable,ACTIVO,0.5800435898337258,0.15404963616550074,0.26591116813723764,605.1400000000003,78,43149.58,553.1997435897437,179.94,2237.19,752.2026908223961,30,28,14,0.15404963616550074,0.5800435898337258,0.26591116813723764
USR0571,2412.63,1884.96,853.05,-325.38,78.13,35.36,-13.49,Nunca,En riesgo,ACTIVO,0.7812884694296266,0.3535768020790589,-0.13486527150868555,-325.3799999999999,82,51571.03,628.915,171.33499999999998,4042.98,916.707338901396,25,31,16,0.3535768020790589,0.7812884694296266,-0.13486527150868555
USR0572,2112.74,1167.34,309.88,635.52,55.25,14.67,30.08,Alta,Saludable,ACTIVO,0.552524210267236,0.1466720940579532,0.3008036956748109,635.5199999999999,80,39360.95,492.011875,102.85,5993.91,902.3382337678174,29,30,15,0.1466720940579532,0.552524210267236,0.3008036956748109
USR0573,5096.53,2915.39,763.26,1417.88,57.2,14.98,27.82,Alta,Saludable,ACTIVO,0.5720343056942665,0.14976071954839862,0.2782049747573349,1417.8799999999999,78,96142.94,1232.601794871795,280.89,7269.12,1834.2165162919816,34,32,15,0.14976071954839862,0.5720343056942665,0.2782049747573349
USR0574,3972.64,2367.46,379.36,1225.82,59.59,9.55,30.86,Alta,Saludable,ACTIVO,0.5959412380683878,0.095493173305409,0.3085655886262032,1225.8199999999997,74,76081.16,1028.123783783784,265.04999999999995,8275.5,1647.2593350298614,36,23,13,0.095493173305409,0.5959412380683878,0.3085655886262032
USR0575,4118.93,2507.39,649.43,962.11,60.87,15.77,23.36,Alta,En observación,ACTIVO,0.6087479029748016,0.15766958894664387,0.23358250807855438,962.1100000000005,75,79515.8,1060.2106666666666,450.19,4211.13,1402.1641492180052,33,27,13,0.15766958894664387,0.6087479029748016,0.23358250807855438
USR0576,3425.6,2629.97,1522.52,-726.89,76.77,44.45,-21.22,Nunca,En riesgo,ACTIVO,0.7677399579635684,0.4444535263895376,-0.21219348435310603,-726.8899999999999,77,72666.82,943.7249350649352,385.05,5869.56,1212.1703080779744,30,28,14,0.4444535263895376,0.7677399579635684,-0.21219348435310603
USR0577,5524.87,2158.81,627.15,2738.9,39.07,11.35,49.57,Alta,Saludable,ACTIVO,0.39074403560626764,0.11351398313444479,0.49574017126194825,2738.91,74,92204.13,1246.0017567567568,155.26,8898.17,2143.0005879475275,26,32,12,0.11351398313444479,0.39074403560626764,0.49574017126194825
USR0578,6517.52,5093.5,1392.77,31.25,78.15,21.37,0.48,Baja,En riesgo,INACTIVO,0.7815089175023628,0.2136963139353619,0.004794768562275221,31.250000000000455,75,139332.24,1857.7631999999999,645.42,6599.43,2229.9437645697876,27,31,12,0.2136963139353619,0.7815089175023628,0.004794768562275221
USR0579,5916.83,3613.42,557.6,1745.81,61.07,9.42,29.51,Alta,En observación,ACTIVO,0.6107020144232639,0.09423965197580461,0.2950583336009316,1745.81,77,114362.97,1485.2333766233767,488.87,5946.4,1973.7067602807467,36,29,12,0.09423965197580461,0.6107020144232639,0.2950583336009316
USR0580,3570.29,1472.05,84.49,2013.75,41.23,2.37,56.4,Alta,Saludable,ACTIVO,0.4123054429752205,0.02366474432048937,0.5640298127042901,2013.7499999999998,80,60508.16,756.3520000000001,215.45,3367.47,1113.8545083495571,30,31,14,0.02366474432048937,0.4123054429752205,0.5640298127042901
USR0581,3186.08,3213.96,470.04,-497.93,100.88,14.75,-15.63,Nunca,En riesgo,ACTIVO,1.0087505649575654,0.14752925224727567,-0.15628295585798224,-497.92000000000013,74,76800.5,1037.8445945945946,573.615,3567.8,1119.118923527691,32,25,13,0.14752925224727567,1.0087505649575654,-0.15628295585798224
USR0582,4089.61,2604.44,198.68,1286.49,63.68,4.86,31.46,Alta,En observación,ACTIVO,0.6368431219602847,0.04858164959494915,0.3145752284447661,1286.49,75,80328.62,1071.0482666666667,452.1,4116.5,1367.7232468757165,28,25,13,0.04858164959494915,0.6368431219602847,0.3145752284447661
USR0583,3570.61,2491.97,678.07,400.57,69.79,18.99,11.22,Media,En observación,ELIMINADO,0.6979115613298568,0.18990312579643254,0.11218531287371065,400.5700000000003,75,72751.01,970.0134666666665,402.47,3596.41,1217.9855299327896,28,26,14,0.18990312579643254,0.6979115613298568,0.11218531287371065
USR0584,4511.79,1667.09,477.36,2367.34,36.95,10.58,52.47,Alta,Saludable,ACTIVO,0.36949636397084085,0.10580279667271748,0.5247008393564417,2367.3399999999997,81,74146.55,915.3895061728396,211.71,4432.73,1480.0555926264233,26,30,15,0.10580279667271748,0.36949636397084085,0.5247008393564417
USR0585,6082.81,3145.77,520.29,2416.75,51.72,8.55,39.73,Alta,Saludable,ACTIVO,0.5171573664145354,0.08553448159649897,0.3973081519889656,2416.7500000000005,77,110742.92,1438.2197402597403,450.16,6295.78,2126.58419585381,34,26,13,0.08553448159649897,0.5171573664145354,0.3973081519889656
USR0586,1991.67,955.01,282.68,753.98,47.95,14.19,37.86,Alta,Saludable,ACTIVO,0.4795021263562739,0.1419311432114758,0.3785667304322503,753.98,72,35360.2,491.1138888888888,134.49,2053.49,715.5211566769142,28,25,11,0.1419311432114758,0.4795021263562739,0.3785667304322503
USR0587,3499.62,3140.33,338.27,21.01,89.73,9.67,0.6,Baja,En riesgo,ACTIVO,0.8973345677530703,0.09665906584143422,0.006003508952400547,21.019999999999982,80,79679.38,995.99225,534.36,3823.84,1122.913988602839,24,23,13,0.09665906584143422,0.8973345677530703,0.006003508952400547
USR0588,5184.38,3326.1,1032.39,825.9,64.16,19.91,15.93,Media,En observación,ACTIVO,0.6415617682345816,0.19913470848973264,0.1593054521466405,825.8900000000001,79,102125.75,1292.7310126582279,470.33,5010.04,1683.2152497249583,30,32,15,0.19913470848973264,0.6415617682345816,0.1593054521466405
USR0589,1873.58,1031.2,116.59,725.78,55.04,6.22,38.74,Alta,Saludable,ACTIVO,0.5503901621494679,0.06222846102114669,0.3873760394538797,725.7899999999998,73,34857.37,477.49821917808225,190.63,1917.52,656.8985907262806,24,25,13,0.06222846102114669,0.5503901621494679,0.3873760394538797
USR0590,1984.88,1417.85,477.74,89.29,71.43,24.07,4.5,Baja,En observación,ACTIVO,0.7143252992624238,0.24068961347789286,0.044985087259683205,89.29000000000019,72,40832.67,567.1204166666666,135.445,4354.94,846.4255675393622,28,25,12,0.24068961347789286,0.7143252992624238,0.044985087259683205
USR0591,3029.29,2061.46,439.92,527.91,68.05,14.52,17.43,Media,En observación,INACTIVO,0.6805092942570702,0.1452221477639975,0.17426855797893234,527.9099999999999,77,61088.91,793.3624675324676,323.36,2989.06,1000.8759439599788,25,29,14,0.1452221477639975,0.6805092942570702,0.17426855797893234
USR0592,4289.03,3142.49,1524.87,-378.33,73.27,35.55,-8.82,Nunca,En observación,ACTIVO,0.7326808159420661,0.3555279398838432,-0.08820875582590935,-378.3299999999999,79,89178.22,1128.8382278481013,274.08,11304.5,1857.262190061682,25,30,13,0.3555279398838432,0.7326808159420661,-0.08820875582590935
USR0593,2443.85,2205.44,330.16,-91.75,90.24,13.51,-3.75,Nunca,En riesgo,ACTIVO,0.9024449127401437,0.1350983079976267,-0.037543220737770326,-91.75000000000017,76,55791.39,734.0972368421053,229.45,3919.5,963.0944624097177,28,25,12,0.1350983079976267,0.9024449127401437,-0.037543220737770326
USR0594,6717.33,3162.58,651.05,2903.7,47.08,9.69,43.23,Alta,Saludable,ACTIVO,0.4708090863482961,0.09692094924620347,0.43226996440550036,2903.7,75,118558.87,1580.7849333333334,411.23,7857.67,2427.4425730209405,30,26,13,0.09692094924620347,0.4708090863482961,0.43226996440550036
USR0595,2147.16,1442.88,138.56,565.72,67.2,6.45,26.35,Alta,En observación,ACTIVO,0.6719946347733752,0.06453175357216044,0.26347361165446453,565.7199999999998,78,43080.5,552.3141025641025,109.945,4175.03,872.5743636845938,26,27,13,0.06453175357216044,0.6719946347733752,0.26347361165446453
USR0596,3409.32,1973.02,248.21,1188.09,57.87,7.28,34.85,Alta,Saludable,ACTIVO,0.5787136437764715,0.07280337427991505,0.3484829819436133,1188.0900000000001,73,64588.020000000004,884.767397260274,159.08,7014.49,1437.9141094761646,29,28,12,0.07280337427991505,0.5787136437764715,0.3484829819436133
USR0597,4870.77,2808.54,2732.49,-670.26,57.66,56.1,-13.76,Nunca,En riesgo,ACTIVO,0.576611090238299,0.5609975424830159,-0.1376086327213151,-670.2599999999993,74,92151.81,1245.2947297297296,250.04,6917.11,1843.5682786210002,31,29,14,0.5609975424830159,0.576611090238299,-0.1376086327213151
USR0598,6004.5,3372.78,1096.53,1535.19,56.17,18.26,25.57,Alta,Saludable,ACTIVO,0.5617087184611542,0.18261803647264552,0.25567324506620037,1535.1899999999998,72,112527.33,1562.8795833333334,579.655,6145.81,2095.3350726170884,30,25,12,0.18261803647264552,0.5617087184611542,0.25567324506620037
USR0599,2761.72,1862.6,577.81,321.31,67.44,20.92,11.63,Media,En observación,ACTIVO,0.6744347725330592,0.2092210651333227,0.11634416233361819,321.30999999999995,80,55491.86,693.64825,282.67499999999995,2687.21,874.7926050933517,33,30,14,0.2092210651333227,0.6744347725330592,0.11634416233361819
USR0600,6626.78,3503.71,573.46,2549.61,52.87,8.65,38.47,Alta,Saludable,INACTIVO,0.5287198307473615,0.08653674937148963,0.38474341988114896,2549.6099999999997,77,121565.79,1578.7764935064934,522.95,6655.76,2215.1254330052625,27,31,14,0.08653674937148963,0.5287198307473615,0.38474341988114896
USR0601,4237.72,3374.68,795.62,67.42,79.63,18.77,1.59,Baja,En riesgo,ACTIVO,0.7963433166891629,0.18774718480692446,0.015909498503912482,67.42000000000041,81,91348.91,1127.7643209876544,508.03,4077.89,1322.416090746345,28,29,14,0.18774718480692446,0.7963433166891629,0.015909498503912482
USR0602,3026.42,1425.86,286.53,1314.04,47.11,9.47,43.42,Alta,Saludable,ACTIVO,0.47113751561250583,0.09467621810588087,0.43418957051565876,1314.0300000000002,73,53427.34,731.8813698630137,124.12,6346.75,1278.3054194250412,37,25,12,0.09467621810588087,0.47113751561250583,0.43418957051565876
USR0603,4390.22,3197.34,1018.96,173.92,72.83,23.21,3.96,Baja,En observación,ACTIVO,0.7282869651179212,0.2320977080875218,0.03961532679455699,173.92000000000007,73,91050.73,1247.2702739726026,574.64,4471.0,1511.5215400245731,33,23,12,0.2320977080875218,0.7282869651179212,0.03961532679455699
USR0604,3537.97,1874.37,425.01,1238.59,52.98,12.01,35.01,Alta,Saludable,ACTIVO,0.5297868551740123,0.1201282091142661,0.35008493571172167,1238.59,81,64948.02,801.8274074074073,204.41,3408.93,1185.8299375392935,28,28,14,0.1201282091142661,0.5297868551740123,0.35008493571172167
USR0605,1359.27,938.57,259.5,161.19,69.05,19.09,11.86,Media,En observación,ACTIVO,0.6904956336857284,0.19091129797611953,0.11858571144805667,161.19999999999993,74,27574.08,372.6227027027027,60.97,5527.88,757.3213625311384,23,30,14,0.19091129797611953,0.6904956336857284,0.11858571144805667
USR0606,4545.21,2092.4,469.55,1983.26,46.04,10.33,43.63,Alta,Saludable,ACTIVO,0.46035276697886346,0.10330655789281463,0.4363406751283219,1983.26,77,79651.31,1034.4325974025974,366.71,4506.77,1487.2400060084829,27,28,14,0.10330655789281463,0.46035276697886346,0.4363406751283219
USR0607,2278.1,1436.31,293.33,548.46,63.05,12.88,24.08,Alta,En observación,ACTIVO,0.6304859312585049,0.12876080944646853,0.24075325929502658,548.46,76,44572.94,586.486052631579,162.54,6664.6,1026.5428499386724,27,27,13,0.12876080944646853,0.6304859312585049,0.24075325929502658
USR0608,1845.06,1325.22,327.28,192.56,71.83,17.74,10.44,Media,En observación,ACTIVO,0.7182530649409775,0.17738176536264402,0.10436516969637845,192.55999999999995,78,38043.37,487.73551282051284,154.68,2625.41,655.0243748823347,19,28,14,0.17738176536264402,0.7182530649409775,0.10436516969637845
USR0609,5361.76,3832.3,295.58,1233.88,71.47,5.51,23.01,Alta,En observación,ACTIVO,0.7147466503536153,0.05512742084688609,0.2301259287994987,1233.88,72,110328.74,1532.3436111111112,490.33000000000004,8912.81,2112.7427982656563,26,30,12,0.05512742084688609,0.7147466503536153,0.2301259287994987
USR0610,2890.03,1757.11,500.92,631.99,60.8,17.33,21.87,Alta,En observación,ACTIVO,0.6079902284751368,0.1733269204817943,0.21867939087137503,632.0000000000002,72,55765.69,774.5234722222223,191.845,3254.58,1073.2900468175567,23,27,11,0.1733269204817943,0.6079902284751368,0.21867939087137503
USR0611,6207.9,5682.68,1156.61,-631.39,91.54,18.63,-10.17,Nunca,En riesgo,ACTIVO,0.9153949000467148,0.1863126016849498,-0.1017075017316645,-631.3900000000006,77,142686.99,1853.077792207792,791.85,8145.35,2175.4360210091845,27,29,14,0.1863126016849498,0.9153949000467148,-0.1017075017316645
USR0612,3038.68,3195.79,97.75,-254.85,105.17,3.22,-8.39,Nunca,En riesgo,ACTIVO,1.051703371200653,0.032168573196256274,-0.08386865349428041,-254.86000000000013,74,74813.64,1010.9951351351351,656.1949999999999,3369.19,1078.394508401889,23,19,13,0.032168573196256274,1.051703371200653,-0.08386865349428041
USR0613,4839.3,4374.97,566.43,-102.1,90.4,11.7,-2.11,Nunca,En riesgo,ACTIVO,0.9040501725456161,0.11704792015374123,-0.02109809269935734,-102.10000000000002,74,110571.25,1494.206081081081,815.565,4965.15,1689.61674043344,31,24,12,0.11704792015374123,0.9040501725456161,-0.02109809269935734
USR0614,4695.61,2920.53,422.62,1352.46,62.2,9.0,28.8,Alta,En observación,ACTIVO,0.6219703084370296,0.09000321576962313,0.28802647579334745,1352.4599999999996,73,91393.71,1251.9686301369863,359.67,4778.31,1631.4252036914727,21,28,13,0.09000321576962313,0.6219703084370296,0.28802647579334745
USR0615,3420.98,983.14,165.18,2272.66,28.74,4.83,66.43,Alta,Saludable,ACTIVO,0.28738548603031877,0.04828440973054505,0.6643301042391361,2272.6600000000003,78,52849.43,677.5567948717949,147.445,3385.95,1162.224160273465,33,25,14,0.04828440973054505,0.28738548603031877,0.6643301042391361
USR0616,1700.56,1100.84,176.21,423.52,64.73,10.36,24.9,Alta,En observación,ACTIVO,0.6473396998635743,0.10361880792209625,0.24904737263019242,423.51,81,33616.76,415.02172839506176,83.5,4986.15,772.8397921526008,31,28,15,0.10361880792209625,0.6473396998635743,0.24904737263019242
USR0617,4111.91,2772.12,574.74,765.05,67.42,13.98,18.61,Media,En observación,ACTIVO,0.6741684521305185,0.13977446004411576,0.1860570878253658,765.05,74,82608.33,1116.3287837837838,351.95000000000005,5010.04,1512.1241089302462,26,28,13,0.13977446004411576,0.6741684521305185,0.1860570878253658
USR0618,4435.46,3773.41,1946.55,-1284.5,85.07,43.89,-28.96,Nunca,En riesgo,ACTIVO,0.850737014875571,0.4388609073241558,-0.28959792219972674,-1284.4999999999998,78,98506.46,1262.9033333333334,519.135,4365.74,1454.12001793084,32,30,13,0.4388609073241558,0.850737014875571,-0.28959792219972674
USR0619,3359.17,2292.05,696.41,370.71,68.23,20.73,11.04,Media,En observación,ACTIVO,0.682326288934469,0.20731609296344036,0.11035761810209069,370.7099999999999,77,67814.61,880.7092207792208,373.25,3419.06,1128.3169139915367,27,25,14,0.20731609296344036,0.682326288934469,0.11035761810209069
USR0620,3726.96,3185.29,442.58,99.1,85.47,11.88,2.66,Baja,En riesgo,ACTIVO,0.8546617082018588,0.11875093910318328,0.02659003584691008,99.09000000000009,83,82947.01,999.3615662650602,421.26,3853.93,1176.9991424955765,27,29,15,0.11875093910318328,0.8546617082018588,0.02659003584691008
USR0621,2415.25,1351.18,338.62,725.44,55.94,14.02,30.04,Alta,Saludable,ACTIVO,0.5594369112928269,0.1402008073698375,0.3003581409791947,725.4499999999999,73,45197.13,619.1387671232876,107.5,3914.74,1006.9649783010568,34,25,11,0.1402008073698375,0.5594369112928269,0.3003581409791947
USR0622,2531.47,838.73,68.04,1624.69,33.13,2.69,64.18,Alta,Saludable,ACTIVO,0.3313213271340368,0.026877663965996047,0.6417970586260158,1624.6999999999998,76,40442.38,532.1365789473684,87.045,3435.39,899.6712065320344,30,29,12,0.026877663965996047,0.3313213271340368,0.6417970586260158
USR0623,3208.55,2463.42,858.14,-113.01,76.78,26.75,-3.52,Nunca,En riesgo,ACTIVO,0.7677673715541288,0.2674541459537797,-0.035221517507908556,-113.00999999999988,79,68063.71,861.5659493670887,232.42,3127.58,1094.4215366383016,29,29,13,0.2674541459537797,0.7677673715541288,-0.035221517507908556
USR0624,4239.86,1689.7,512.19,2037.96,39.85,12.08,48.07,Alta,Saludable,ACTIVO,0.398527309864005,0.12080351709726267,0.48066681447028914,2037.9699999999998,76,71154.72,936.2463157894737,136.645,5217.15,1532.9324264557715,32,31,13,0.12080351709726267,0.398527309864005,0.48066681447028914
USR0625,1583.63,682.3,179.04,722.29,43.08,11.31,45.61,Alta,Saludable,INACTIVO,0.430845588931758,0.11305671147932281,0.45609769958891905,722.2900000000002,77,27191.15,353.1318181818182,67.4,1550.89,545.9527031127553,36,30,14,0.11305671147932281,0.430845588931758,0.45609769958891905
USR0626,4452.59,2988.59,515.76,948.24,67.12,11.58,21.3,Alta,En observación,ACTIVO,0.6712026034285663,0.11583370577573951,0.2129636907956942,948.24,72,89294.2,1240.197222222222,359.2,7966.46,1797.2152140270248,30,27,11,0.11583370577573951,0.6712026034285663,0.2129636907956942
USR0627,4390.51,2576.56,568.28,1245.67,58.68,12.94,28.37,Alta,Saludable,ACTIVO,0.5868475416295601,0.12943371043455087,0.283718747935889,1245.6700000000003,75,83604.77,1114.7302666666667,463.78,4394.11,1482.633235596222,30,22,13,0.12943371043455087,0.5868475416295601,0.283718747935889
USR0628,3987.91,2660.12,800.14,527.65,66.7,20.06,13.23,Media,En observación,ACTIVO,0.6670461469792448,0.2006414387486177,0.13231241427213752,527.65,79,79776.37,1009.8274683544303,433.35,3841.44,1246.4929058973753,22,25,14,0.2006414387486177,0.6670461469792448,0.13231241427213752
USR0629,4300.68,2839.35,626.3,835.03,66.02,14.56,19.42,Media,En observación,ACTIVO,0.6602095482574848,0.1456281332254434,0.1941623185170717,835.0300000000004,80,85680.32,1071.0040000000001,399.175,4171.18,1386.8466514642016,26,28,14,0.1456281332254434,0.6602095482574848,0.1941623185170717
USR0630,1775.25,1438.22,763.99,-426.96,81.02,43.04,-24.05,Nunca,En riesgo,ACTIVO,0.810150683002394,0.43035628784678215,-0.24050697084917616,-426.96000000000004,76,38561.72,507.391052631579,176.70499999999998,4247.98,720.9375247339702,34,28,14,0.43035628784678215,0.810150683002394,-0.24050697084917616
USR0631,2816.38,1575.07,1137.18,104.13,55.93,40.38,3.7,Baja,En riesgo,ACTIVO,0.5592533677983794,0.4037736385004864,0.03697299370113408,104.13000000000011,77,52697.45,684.3824675324674,187.64,3439.98,977.15767756224,34,27,14,0.4037736385004864,0.5592533677983794,0.03697299370113408
USR0632,4656.15,2424.14,469.66,1762.35,52.06,10.09,37.85,Alta,Saludable,ACTIVO,0.520631852496161,0.10086874348979308,0.37849940401404597,1762.3499999999997,73,84963.46,1163.8830136986303,380.41,4758.25,1614.7906066376643,24,28,13,0.10086874348979308,0.520631852496161,0.37849940401404597
USR0633,3888.28,2002.49,230.74,1655.05,51.5,5.93,42.57,Alta,Saludable,ACTIVO,0.5150066353246165,0.0593424341868384,0.425650930488545,1655.0500000000002,76,70689.16,930.1205263157896,178.375,7164.04,1543.7725335526993,27,28,12,0.0593424341868384,0.5150066353246165,0.425650930488545
USR0634,5001.74,4010.36,1332.38,-341.0,80.18,26.64,-6.82,Nunca,En riesgo,ACTIVO,0.8017929760443366,0.26638329861208304,-0.06817627465641957,-341.00000000000045,76,108145.28,1422.9642105263158,530.765,5074.77,1698.6198364831478,24,30,13,0.26638329861208304,0.8017929760443366,-0.06817627465641957
USR0635,5402.28,3936.18,1205.3,260.8,72.86,22.31,4.83,Baja,En observación,ACTIVO,0.7286145849530199,0.2231095019140067,0.04827591313297349,260.79999999999995,78,112061.52,1436.686153846154,399.24,5411.07,1811.3105733344923,34,31,14,0.2231095019140067,0.7286145849530199,0.04827591313297349
USR0636,2517.12,1341.83,368.22,807.07,53.31,14.63,32.06,Alta,Saludable,ELIMINADO,0.5330814581744215,0.14628623188405798,0.3206323099415205,807.0699999999999,79,46307.4,586.1696202531646,121.46,2804.81,896.1000959820755,29,32,13,0.14628623188405798,0.5330814581744215,0.3206323099415205
USR0637,2668.68,1767.94,157.44,743.31,66.25,5.9,27.85,Alta,En observación,ACTIVO,0.6624773296161399,0.05899545842888619,0.27853095912585996,743.2999999999997,81,53239.46,657.2772839506173,242.69,3201.64,882.3171864882443,31,28,14,0.05899545842888619,0.6624773296161399,0.27853095912585996
USR0638,4789.48,2856.92,574.47,1358.09,59.65,11.99,28.36,Alta,Saludable,ACTIVO,0.5964989936277008,0.11994412754620545,0.28355687882609387,1358.0899999999995,78,91756.75,1176.3685897435898,248.685,11478.35,1993.1187251581143,27,28,13,0.11994412754620545,0.5964989936277008,0.28355687882609387
USR0639,2519.52,2200.97,649.9,-331.34,87.36,25.79,-13.15,Nunca,En riesgo,ACTIVO,0.8735671874007747,0.2579459579602464,-0.13150917635105097,-331.3499999999998,76,56645.86,745.3402631578947,312.13,2774.17,856.4682496515928,27,29,14,0.2579459579602464,0.8735671874007747,-0.13150917635105097
USR0640,1720.58,873.62,905.29,-58.34,50.78,52.62,-3.39,Nunca,En riesgo,ACTIVO,0.5077473875088633,0.5261539713352474,-0.033907170837740766,-58.33000000000004,72,31130.43,432.3670833333333,85.135,1767.72,642.8223362321652,27,28,12,0.5261539713352474,0.5077473875088633,-0.033907170837740766
USR0641,6537.2,5694.23,1072.56,-229.58,87.1,16.41,-3.51,Nunca,En riesgo,ACTIVO,0.8710502967631402,0.16407024414122254,-0.03511901119745457,-229.5899999999997,75,146777.16,1957.0288,834.97,6600.51,2235.066716030642,26,30,11,0.16407024414122254,0.8710502967631402,-0.03511901119745457
USR0642,4975.31,4640.89,604.06,-269.64,93.28,12.14,-5.42,Nunca,En riesgo,ACTIVO,0.9327840878256832,0.12141153013581062,-0.05419561796149385,-269.6399999999999,74,115394.31,1559.3825675675675,804.215,6355.27,1788.53643018497,25,24,13,0.12141153013581062,0.9327840878256832,-0.05419561796149385
USR0643,5693.12,3121.31,255.27,2316.55,54.83,4.48,40.69,Alta,Saludable,ELIMINADO,0.5482600050587375,0.04483833117868585,0.4069034202686752,2316.54,78,105773.16,1356.0661538461538,487.14,5678.74,1900.934740366714,27,26,14,0.04483833117868585,0.5482600050587375,0.4069034202686752
USR0644,3601.42,2463.04,146.52,991.86,68.39,4.07,27.54,Alta,En observación,ACTIVO,0.6839080140611203,0.040683952440981615,0.27540803349789805,991.8600000000001,74,72773.46,983.4251351351352,298.83500000000004,5743.73,1353.5855610023661,30,24,13,0.040683952440981615,0.6839080140611203,0.27540803349789805
USR0645,2069.39,924.97,156.45,987.97,44.7,7.56,47.74,Alta,Saludable,ACTIVO,0.4469771285257975,0.07560198899192516,0.47742088248227743,987.9699999999998,72,35932.32,499.06,169.505,2126.37,746.8814150514764,30,18,10,0.07560198899192516,0.4469771285257975,0.47742088248227743
USR0646,3066.39,1851.04,124.3,1091.05,60.37,4.05,35.58,Alta,En observación,ACTIVO,0.6036544601306423,0.040536265771803325,0.3558092740975545,1091.05,74,59009.14,797.4208108108108,269.025,3190.81,1061.6685947669364,28,28,12,0.040536265771803325,0.6036544601306423,0.3558092740975545
USR0647,5327.89,3553.89,696.13,1077.87,66.7,13.07,20.23,Alta,En observación,ACTIVO,0.6670351677681032,0.13065772754317373,0.2023071046887229,1077.8700000000003,72,106581.32,1480.2961111111113,676.76,5472.09,1842.729144008698,31,24,11,0.13065772754317373,0.6670351677681032,0.2023071046887229
